Date,Open,High,Low,Close,Adj Close,Volume
05-03-2019,132.5,143.699997,132,141.800003,140.190475,7598974
06-03-2019,142.75,143.75,138.199997,139.25,137.669418,4856085
07-03-2019,139,140.949997,135.300003,136.899994,135.346085,3496617
08-03-2019,135.75,139.350006,135.399994,138.199997,136.631332,3681442
11-03-2019,137.850006,140.949997,137.600006,139.050003,137.47168,2550759
12-03-2019,140.5,150.75,140.050003,148.399994,146.715561,12543653
13-03-2019,148.399994,150.399994,145.399994,147.350006,145.67746,5700158
14-03-2019,147.399994,149.199997,143.600006,145.550003,143.897919,4052596
15-03-2019,145.800003,148.899994,140.25,141.850006,140.239899,5981701
18-03-2019,142.399994,145,140.350006,143.899994,142.266632,4934286
19-03-2019,144.449997,144.850006,140.5,142,140.388199,4320808
20-03-2019,142,142.699997,138.050003,139.449997,137.867142,3242462
22-03-2019,140.699997,141.449997,137.050003,138.25,136.680756,3147147
25-03-2019,137,137.600006,133.5,134.350006,132.825043,2977535
26-03-2019,134.899994,140,133.399994,138.300003,136.730209,4180951
27-03-2019,138.550003,140.949997,136.25,137.5,135.939285,2778662
28-03-2019,138.449997,143.149994,136.300003,137.800003,136.235886,3966292
01-04-2019,147.449997,153.199997,145.100006,151.449997,149.730942,7938713
02-04-2019,151.699997,153.300003,148.350006,151.649994,149.92865,6228254
03-04-2019,150.300003,152.649994,146.600006,147.550003,145.875214,3416023
04-04-2019,147.949997,150.300003,145.449997,147.5,145.82576,3963980
05-04-2019,148,149.199997,146.199997,146.899994,145.23259,2004719
08-04-2019,147.5,148.649994,141.100006,141.949997,140.33876,4399839
09-04-2019,142.300003,147,137.449997,146,144.342789,8432342
10-04-2019,145.75,147.399994,142.050003,142.850006,141.228546,4356153
11-04-2019,142.75,143.149994,138.600006,141,139.399536,3535449
12-04-2019,140.800003,144.449997,139.199997,141.399994,139.794998,5769634
15-04-2019,141,145.149994,140.550003,142.949997,141.327423,4375074
16-04-2019,142.199997,145.350006,142.199997,143.050003,141.426285,3648947
18-04-2019,143.100006,144.449997,137.649994,138.600006,137.02681,3954004
22-04-2019,138,138.649994,134.350006,135.149994,133.615952,3189574
23-04-2019,135.399994,136.300003,131.550003,132.5,130.996048,4084835
24-04-2019,132.75,137.100006,132.100006,136.149994,134.604599,4329268
25-04-2019,135.100006,137,133.850006,134.75,133.220505,2112063
26-04-2019,135,135.649994,130.25,131.399994,129.908508,4350584
30-04-2019,131.800003,131.800003,125,127.050003,125.607895,4006829
02-05-2019,126,130,124.800003,126.650002,125.212425,3754433
03-05-2019,124,129,123,128.300003,126.843704,6222801
06-05-2019,125.75,127.400002,125.050003,125.599998,124.174347,1996014
07-05-2019,126.400002,127,120.050003,122.349998,120.961235,4593214
08-05-2019,121.800003,123.650002,120.400002,120.900002,119.527695,2661345
09-05-2019,121.900002,122.199997,119.150002,120.099998,118.736778,2907774
10-05-2019,121,122.300003,119.25,120,118.637924,2835247
13-05-2019,120.699997,120.900002,116.650002,117.599998,116.265152,2124122
14-05-2019,116.349998,124.550003,115,123.349998,121.94989,4548264
15-05-2019,124.199997,124.949997,116.099998,117.400002,116.067436,3659017
16-05-2019,118.099998,119.5,113,118.800003,117.451546,5368281
17-05-2019,117.75,120.550003,116.099998,119.300003,117.945862,4631007
20-05-2019,131.199997,154.899994,128.100006,151.949997,150.22525,37670288
21-05-2019,154.699997,158.949997,148.449997,154.649994,152.894608,39732349
22-05-2019,155.050003,158.800003,152.800003,157.949997,156.15715,13565092
23-05-2019,169.5,180.800003,157.699997,161.050003,159.22197,61334483
24-05-2019,162.350006,163.75,151.850006,156.399994,154.624741,19435041
27-05-2019,159.100006,160.699997,155.149994,157.199997,155.415665,9664810
28-05-2019,157.100006,160.350006,156.050003,157.649994,155.860565,5456461
29-05-2019,157.949997,158.399994,151.75,155.149994,153.388931,12993604
30-05-2019,158.100006,159.399994,155.100006,158.100006,156.30545,6740283
31-05-2019,158.5,159.300003,149.100006,154.75,152.993484,7553254
03-06-2019,154,161.899994,151.649994,159.050003,157.244675,7975636
04-06-2019,158.149994,159.300003,154.5,157.600006,155.811142,5502910
06-06-2019,156.899994,157.800003,151.199997,153.149994,151.411636,3832155
07-06-2019,152.949997,153.550003,146.800003,151.350006,149.63208,5016442
10-06-2019,152,155.5,147,149.949997,148.247955,3967379
11-06-2019,149.5,154.25,148.350006,153.600006,151.856537,3413094
12-06-2019,154,159.350006,150.550003,153.199997,151.46106,7477081
13-06-2019,153.199997,158.850006,149,153.100006,151.362213,7968656
14-06-2019,156,156,151.550003,152.449997,150.719589,6589668
17-06-2019,153,153.949997,147.25,147.899994,146.221222,3470303
18-06-2019,147.350006,148.850006,144,147.949997,146.27066,5764444
19-06-2019,148.449997,149.75,140.600006,142.800003,141.179123,4744374
20-06-2019,142.300003,149.699997,140.350006,148.449997,146.764984,4477064
21-06-2019,147,152,145.949997,146.800003,145.133728,4673136
24-06-2019,145.899994,148.800003,144.600006,147.75,146.072937,3240654
25-06-2019,146.5,151.949997,144.850006,150.850006,149.137756,4920288
26-06-2019,150,155.300003,148.5,153.800003,152.054276,4779891
27-06-2019,152.300003,154.949997,151.5,152.850006,151.115036,2858423
28-06-2019,152.5,156.300003,149.800003,150.5,148.791718,4642404
01-07-2019,150.649994,155.600006,148.050003,154.100006,152.350876,6182608
02-07-2019,154.899994,158.199997,151.399994,154.699997,152.944046,11741576
03-07-2019,156.399994,157.600006,154.199997,155.600006,153.833832,5661251
04-07-2019,160.100006,161.800003,154.300003,156.100006,154.328156,15687573
05-07-2019,156.300003,156.850006,145.850006,147.300003,145.628036,6607087
08-07-2019,143.25,146.25,137.550003,138.899994,137.32338,5896584
09-07-2019,138.050003,143.199997,135.75,141.149994,139.547836,7317997
10-07-2019,142,142.5,137.25,139.350006,137.768295,5548654
11-07-2019,140.5,141.850006,137.5,141,139.399536,5098558
12-07-2019,141,143.449997,137.800003,140.300003,138.707504,6678610
15-07-2019,141,141.699997,136.100006,137.949997,136.384171,4491271
16-07-2019,137.899994,140.949997,136.600006,140.149994,138.559189,4954078
17-07-2019,140.199997,141,137,138.050003,136.483047,3984405
18-07-2019,137.699997,137.949997,133.350006,134.199997,132.676743,4247055
19-07-2019,134.25,135.199997,130.300003,131.399994,129.908508,4256095
22-07-2019,130.75,134.199997,128.699997,131.649994,130.155685,5467444
23-07-2019,131.449997,135.949997,130.75,134.050003,132.528442,5753483
24-07-2019,133.449997,134,127.849998,129.800003,128.326675,5403438
25-07-2019,130.5,131.300003,127.75,129.399994,127.931229,3977652
26-07-2019,129.399994,134.199997,128.399994,131.850006,130.353409,3632048
29-07-2019,131,131.850006,127.099998,129.449997,128.370087,4349871
30-07-2019,128,131,123.849998,125.349998,124.304298,4167043
31-07-2019,125,129.300003,124.199997,128.800003,127.725525,3665392
01-08-2019,128.600006,129.100006,123,125.449997,124.403458,4462938
02-08-2019,124.900002,129.75,123.300003,128.100006,127.031364,4637509
05-08-2019,126.199997,126.400002,121.150002,124.699997,123.659721,5259236
06-08-2019,124,129.449997,124,128.199997,127.130524,3899290
07-08-2019,128.199997,130.149994,124.599998,125.599998,124.552216,3911797
08-08-2019,126.199997,134,124.050003,130.899994,129.807999,7070036
09-08-2019,134.699997,135.899994,130.100006,132.399994,131.295471,8589075
13-08-2019,133,133.899994,128.600006,130.300003,129.213013,4226112
14-08-2019,130.899994,132.449997,127.349998,130.649994,129.560089,4761139
16-08-2019,130,133.949997,128.149994,132.850006,131.741745,4087073
19-08-2019,132.800003,136.949997,132.300003,135.5,134.369629,4261741
20-08-2019,135.699997,136.800003,132.050003,135.649994,134.518356,4515865
21-08-2019,134,135.300003,130.25,131.899994,130.799652,3426518
22-08-2019,130.949997,131.300003,126.099998,126.900002,125.84137,3358838
23-08-2019,123.400002,132.199997,122.900002,131.300003,130.204666,4374006
26-08-2019,132.100006,135.949997,128.300003,135.199997,134.072113,5507570
27-08-2019,134.75,138.199997,133.899994,137.149994,136.005859,4495705
28-08-2019,136.199997,137.100006,132.149994,135.949997,134.815872,5312871
29-08-2019,138,138,130.350006,132.350006,131.245911,6108447
30-08-2019,132.399994,138.300003,132.149994,137.350006,136.204193,7806183
03-09-2019,135.600006,136.899994,133,135.25,134.121704,3477541
04-09-2019,134.600006,135.5,130.600006,134.949997,133.824203,4313711
05-09-2019,135,138.649994,133.350006,135.75,134.617554,6840367
06-09-2019,135.399994,138.449997,135.050003,137.75,136.600861,3744649
09-09-2019,137.800003,141.75,136.350006,140.899994,139.724564,4349296
11-09-2019,140.050003,144.899994,140.050003,143.949997,142.74913,4245005
12-09-2019,144.850006,146.300003,142.050003,143.050003,141.856644,3500479
13-09-2019,143,146.899994,140.550003,145.75,144.534119,3561056
16-09-2019,144,147.199997,143.149994,145.949997,144.732452,3713796
17-09-2019,145.5,147.899994,142.399994,143.75,142.550812,4167662
18-09-2019,144,146,142.100006,144.149994,142.947464,3465608
19-09-2019,143.949997,144.899994,140.5,142.550003,141.360825,2662885
20-09-2019,143,152.100006,141.300003,149.100006,147.856171,7545363
23-09-2019,154,154,147.550003,152.399994,151.128647,4136992
24-09-2019,151.25,153,145.399994,148.050003,146.814941,4576924
25-09-2019,149.699997,151,145.5,147.550003,146.319122,4572108
26-09-2019,148.449997,155.399994,146.649994,152.699997,151.426132,7013490
27-09-2019,152.699997,152.699997,147.199997,149.449997,148.203247,4016921
30-09-2019,149.100006,149.75,143.75,145.850006,144.633301,3528313
01-10-2019,146.100006,147.699997,140.5,143.649994,142.451614,3732047
03-10-2019,143,145,141.399994,143.550003,142.352478,2070232
04-10-2019,143.949997,144.5,137.550003,140,138.832077,2382805
07-10-2019,138.449997,140,135.25,135.800003,134.667114,2701943
09-10-2019,134.949997,139.649994,134.100006,139,137.840424,2682715
10-10-2019,138,139.100006,135.300003,137.399994,136.253769,2413888
11-10-2019,137.449997,138.800003,134.600006,136.949997,135.80751,2780875
14-10-2019,137.899994,152.399994,137,147.100006,145.872864,10795909
15-10-2019,147.699997,155.850006,146.600006,155,153.706955,11048872
16-10-2019,155,160.899994,155,160.149994,158.813995,9587304
17-10-2019,159.800003,165,157.649994,162.550003,161.19397,6523046
18-10-2019,174.899994,175.800003,165.100006,175.100006,173.639267,14162661
22-10-2019,174.5,180,173.399994,178.649994,177.159653,7909839
23-10-2019,178.75,178.75,172.399994,176.449997,174.977997,4743985
24-10-2019,175,180,174.300003,179,177.506729,4753708
25-10-2019,179.5,183.699997,177.199997,181.300003,179.787537,7857185
27-10-2019,182.899994,184.25,182,183.399994,181.870026,1003411
29-10-2019,182.800003,197,182.350006,195.550003,193.918686,9534790
30-10-2019,194.350006,197.449997,192.300003,195.75,194.117004,4791525
31-10-2019,196.699997,201.300003,196,199.649994,197.984467,6584768
01-11-2019,199,202.399994,196.199997,200.449997,198.777786,3522957
04-11-2019,200.949997,203.899994,198.25,200.899994,199.22403,3965499
05-11-2019,200,201.5,197.699997,200.550003,198.876968,2326138
06-11-2019,199,209.699997,198.600006,207.550003,205.818573,6220311
07-11-2019,207.899994,210.399994,205.5,209.149994,207.405228,3959490
08-11-2019,208.699997,212,206.199997,208.050003,206.314407,4057743
11-11-2019,206.949997,212.25,206.050003,210.850006,209.091049,2907157
13-11-2019,209,210.75,194.300003,198.199997,196.54657,9836594
14-11-2019,196.25,203.149994,194.050003,202.300003,200.612366,4141184
15-11-2019,202,205,200.800003,203.600006,201.90152,3314555
18-11-2019,203.800003,205.600006,200.100006,201.149994,199.471939,2041767
19-11-2019,202,202.600006,196.25,199.699997,198.034058,2954848
20-11-2019,198.5,207.449997,198.100006,205.699997,203.983994,3488019
21-11-2019,206.899994,209,201.949997,205.5,203.785675,4409698
22-11-2019,204.75,206.300003,200.100006,203.449997,201.752762,2545651
25-11-2019,201.899994,216.25,201.600006,215.199997,213.404755,6805228
26-11-2019,214.75,217.699997,207.149994,210.600006,208.84314,5247790
27-11-2019,209.899994,215.199997,208.5,213.550003,211.768509,4051404
28-11-2019,212.800003,216.199997,210.5,213.100006,211.322281,4234343
29-11-2019,212.399994,221.5,211.699997,214.899994,213.107254,7969827
02-12-2019,212,213.699997,206.050003,209,207.25647,3169460
03-12-2019,208,209.949997,203.550003,207.850006,206.116074,2382612
04-12-2019,205.800003,213.5,205.300003,212.449997,210.677689,2917279
05-12-2019,213,213.699997,207.350006,208.399994,206.661469,2309030
06-12-2019,208.449997,210.050003,205.050003,206.5,204.777328,1958477
09-12-2019,205.899994,209.699997,202.399994,207.449997,205.719406,2550809
10-12-2019,207.449997,208.199997,203.300003,204.199997,202.496521,2139886
11-12-2019,203.100006,207.800003,202.649994,206.149994,204.430237,2155584
12-12-2019,206.899994,212.350006,206.600006,210.399994,208.644775,2958155
13-12-2019,210.5,213.25,208.5,212.199997,210.429779,2867800
16-12-2019,212.100006,213.25,209.399994,210.5,208.743942,2184582
17-12-2019,210.5,213.199997,210,211.199997,209.438126,1968218
18-12-2019,211.800003,212.449997,205.600006,208.149994,206.413544,2542320
19-12-2019,207.649994,211,206.75,210.550003,208.793549,2180662
20-12-2019,210,220.800003,209.5,218.800003,216.974716,6997898
23-12-2019,217.75,220.800003,212.399994,214.550003,212.760178,3709426
24-12-2019,214.550003,216.949997,207.600006,209.149994,207.405228,2984621
26-12-2019,208.949997,211.100006,205.600006,208.949997,207.206879,3299177
27-12-2019,209.050003,211.199997,207.100006,209.100006,207.355637,2240503
30-12-2019,209.899994,211.600006,208,208.649994,206.909378,1938731
31-12-2019,208.699997,210.75,207.649994,208.350006,206.611893,1600059
01-01-2020,209,210.449997,206.649994,207.850006,206.116074,1553127
02-01-2020,208,213.199997,207.5,211.199997,209.438126,2991937
03-01-2020,210.25,212.350006,205.800003,208.300003,206.562317,2512421
06-01-2020,207.75,207.75,197.75,199.550003,197.8853,4353179
07-01-2020,200.550003,205.699997,200.550003,204.050003,202.347763,2966120
08-01-2020,201,203.550003,194.550003,201.5,199.819031,5762654
09-01-2020,201.899994,208.899994,201.899994,208,206.264816,3496063
10-01-2020,208,213,205.899994,209.100006,207.355637,2769132
13-01-2020,210.649994,216.25,209.600006,213.600006,211.8181,3527267
14-01-2020,213.449997,215.5,211.850006,214.350006,212.561844,1775182
15-01-2020,214.5,218,212.5,216.600006,214.793076,1982079
16-01-2020,217.699997,222.5,217,220,218.164703,4280379
17-01-2020,216,229.25,213.699997,228.399994,226.494629,10810744
20-01-2020,229.550003,232.25,224.149994,226.550003,224.660065,4546367
21-01-2020,224.350006,227,220.5,224.25,222.379257,2813526
22-01-2020,224.800003,228,221.149994,225.899994,224.015488,2939366
23-01-2020,226,231.199997,225.75,229.600006,227.684631,2650092
24-01-2020,225.5,232.399994,219,229.75,227.833374,7154795
27-01-2020,229.5,236.449997,226.050003,230.550003,228.626694,5293975
28-01-2020,232.25,234.5,229.100006,229.899994,227.982117,2161711
29-01-2020,231.699997,238.350006,231,232.300003,230.362091,3738186
30-01-2020,232.300003,232.75,228.199997,231.5,229.568756,2192123
31-01-2020,231,234.550003,227.149994,229.449997,227.535858,2720308
03-02-2020,221.699997,224.649994,215.600006,220.899994,219.05719,2720614
04-02-2020,222.649994,227.149994,222.050003,225.449997,223.569229,2028088
05-02-2020,226.75,239.300003,222.550003,236.25,234.279144,8985919
06-02-2020,237.399994,243.600006,234.100006,236.5,234.527054,8852675
07-02-2020,236.399994,242.149994,235.25,239.5,237.502029,5052443
10-02-2020,239.5,245.149994,237.550003,244.5,242.460312,5588211
11-02-2020,245.199997,248.600006,243.649994,245.300003,243.253647,3533751
12-02-2020,245.899994,251.399994,245,249.699997,247.616943,4490312
13-02-2020,249.800003,252.75,248.25,251.449997,249.352341,2563148
14-02-2020,252.5,258.600006,251.550003,256.149994,254.013107,4968325
17-02-2020,256.899994,257.399994,251.649994,252.5,250.39357,2411524
18-02-2020,251.649994,251.649994,245.25,249.449997,247.369019,2430446
19-02-2020,250,255.5,249.899994,254,251.881073,2101729
20-02-2020,253.199997,261,252.649994,258.649994,256.492279,3108173
24-02-2020,254.800003,255.850006,244.100006,247.25,245.187363,3309214
25-02-2020,249.800003,251.75,242.399994,246.449997,244.394043,3309962
26-02-2020,244,246.300003,241,242.800003,240.774506,2897390
27-02-2020,241.449997,241.449997,232.050003,234.149994,232.196655,3568055
28-02-2020,221,226.800003,217,218.649994,216.825958,3364181
02-03-2020,223,226.699997,216.149994,218.600006,216.776398,3162614
03-03-2020,221,228.649994,219.25,225.75,223.86673,2992170
04-03-2020,226.100006,227,213.550003,221.100006,219.255539,5216787
05-03-2020,223.75,226.850006,219.350006,221.75,219.900116,3159080
06-03-2020,215.100006,216.75,207.5,214.75,212.958496,4375226
09-03-2020,207,208.5,197.25,199.699997,198.034058,2763988
11-03-2020,197.399994,205,192.25,195.75,194.117004,3763186
12-03-2020,180.100006,183.899994,160.449997,162.149994,160.797302,4834390
13-03-2020,145.949997,161.350006,129.75,148.75,147.509079,7463176
16-03-2020,141,142.300003,128.649994,134.699997,133.576294,6582749
17-03-2020,135.699997,142.550003,130.5,133.399994,132.287155,6388061
18-03-2020,135.899994,137,127.099998,130.199997,129.113846,4255688
19-03-2020,121,132.949997,118.199997,128.899994,127.824677,5517080
20-03-2020,138,141.600006,128.699997,137.699997,136.55127,4496351
23-03-2020,123.050003,135,118.199997,120.900002,120.768463,1456143
24-03-2020,125,132.949997,116.400002,130.350006,130.208176,5125923
25-03-2020,126,134.899994,125,132.300003,132.156067,2771318
26-03-2020,135,152,132.050003,140.25,140.097412,7980255
27-03-2020,146,151,126.25,128,127.860741,4378366
30-03-2020,124,129.800003,121,128.699997,128.559967,2397592
31-03-2020,131.699997,138.449997,129.449997,137.600006,137.450302,2200227
01-04-2020,138.949997,138.949997,131.800003,133.949997,133.80426,1997603
03-04-2020,134,134.600006,128,129.050003,128.909607,1761897
07-04-2020,131,141.5,131,138.149994,137.99968,2463474
08-04-2020,136.850006,147.149994,134.899994,138.100006,137.949753,3237290
09-04-2020,140,146.25,140,142.449997,142.295013,2359428
13-04-2020,142,149,136.550003,146,145.841156,2204560
15-04-2020,148.050003,150.949997,143.199997,145.25,145.09198,3413325
16-04-2020,142,144.850006,140.550003,143.300003,143.144089,2685695
17-04-2020,146.949997,148.550003,141.550003,143.899994,143.743423,2383979
20-04-2020,146,155.449997,142.600006,146.699997,146.54039,6835058
21-04-2020,143,143,134.149994,135.949997,135.802094,3576177
22-04-2020,136,138.800003,132.100006,137.600006,137.450302,6012030
23-04-2020,140.5,142.5,137.5,140.5,140.347137,3371195
24-04-2020,137.149994,140.550003,134.100006,134.649994,134.503494,1823167
27-04-2020,136.399994,138.350006,134.100006,134.600006,134.453568,2996533
28-04-2020,135.949997,141.899994,135.050003,139.300003,139.148438,5721109
29-04-2020,140,140.699997,135.649994,139.5,139.348236,4774187
30-04-2020,141.449997,147.449997,140.300003,141.399994,141.246155,4899422
04-05-2020,136.899994,137.5,130,131.550003,131.406876,6012691
05-05-2020,135,136.350006,131.800003,132.699997,132.555618,3112486
06-05-2020,133.649994,135.399994,127.300003,133.25,133.105026,6685480
07-05-2020,131.100006,135.649994,130,134.899994,134.753235,2423478
08-05-2020,136.899994,139.350006,136.199997,137.149994,137.000778,2431204
11-05-2020,137.850006,143.300003,137.5,140.050003,139.897644,2900696
12-05-2020,138.5,140.699997,133.199997,139.899994,139.747787,2901801
13-05-2020,145,145,140.75,141.149994,140.996429,3115038
14-05-2020,139.550003,142.350006,137.399994,140.899994,140.746704,1587450
15-05-2020,141.399994,143.699997,140,141.050003,140.896545,2145697
18-05-2020,144.800003,146.399994,134.350006,135.899994,135.752136,4941536
19-05-2020,137.800003,145.899994,134.449997,139.699997,139.548004,5564024
20-05-2020,139.5,143.199997,138,141.350006,141.196213,2872608
21-05-2020,142.199997,144,137.050003,138.300003,138.149536,2682428
22-05-2020,138,141.199997,136.600006,138.100006,137.949753,2449109
26-05-2020,139,143.300003,138.350006,139.5,139.348236,2657870
27-05-2020,139.75,141.600006,138.5,141,140.846588,2224751
28-05-2020,141.699997,144.399994,140.600006,142.649994,142.494797,2816689
29-05-2020,141.100006,153.600006,141.100006,148.350006,148.188614,9162612
01-06-2020,150,154.899994,149.5,150.5,150.336258,3985102
02-06-2020,151,152.600006,148.25,149.949997,149.78685,2482873
03-06-2020,151.75,157.899994,149.600006,150.649994,150.486099,5875845
04-06-2020,150.5,153.899994,146.149994,148,147.838974,3146640
05-06-2020,148.899994,155,148.449997,152.449997,152.284134,4111095
08-06-2020,155.600006,158.5,150.649994,152.649994,152.483917,4899754
09-06-2020,154.199997,156.699997,151.050003,151.899994,151.734741,3005643
10-06-2020,152.75,154.75,150.25,151.850006,151.684799,4135121
11-06-2020,151.850006,165.449997,150.25,151.800003,151.634857,16533100
12-06-2020,144,153.300003,141,152.300003,152.134308,4817295
15-06-2020,151.800003,156.850006,148.25,149.25,149.087616,3214496
16-06-2020,153.5,154,142.75,146.199997,146.040924,2640377
17-06-2020,145,148.449997,143.449997,147.149994,146.989899,1252809
18-06-2020,146.699997,149.449997,146,147.850006,147.689148,2037814
19-06-2020,149.600006,154.399994,148.899994,152.699997,152.533859,5245179
22-06-2020,154.5,156.199997,153.600006,154.649994,154.481735,4662143
23-06-2020,157,161.800003,155.550003,157.199997,157.028961,4790074
24-06-2020,159.100006,163,153.5,154.800003,154.631577,4078195
25-06-2020,153.25,169.199997,153,161.649994,161.474121,14608370
26-06-2020,164,166.350006,161.300003,162.149994,161.973572,6772909
29-06-2020,161.399994,163.550003,156.75,159.75,159.576187,2937549
30-06-2020,161.399994,164.149994,155.25,156.25,156.080002,3827240
01-07-2020,157.149994,159,156.050003,157.649994,157.478485,1681231
02-07-2020,159.800003,160.949997,156.149994,158.199997,158.027878,2152710
03-07-2020,160,163.850006,157.399994,160,159.825912,4481657
06-07-2020,161.949997,165.199997,160.5,164.199997,164.021347,3515662
07-07-2020,164.5,170.649994,163.300003,168.149994,167.967056,8172143
08-07-2020,168,169.5,161.399994,163,162.822662,3650115
09-07-2020,163,165.100006,161.449997,162.75,162.572937,1711099
10-07-2020,161.5,163.399994,158.5,159.699997,159.526245,1950837
13-07-2020,161.449997,162.449997,154.350006,156.050003,155.880219,2585981
14-07-2020,155.899994,156.25,149,149.75,149.587082,2352010
15-07-2020,150.100006,153.850006,147,147.75,147.589249,2180415
16-07-2020,148.100006,150,145.199997,148.899994,148.737991,1473784
17-07-2020,149.75,153.899994,149,151.600006,151.435074,2222846
20-07-2020,153.149994,161.899994,152.100006,160.699997,160.525162,6329853
21-07-2020,161.449997,168.100006,159.100006,167.300003,167.117981,6517373
22-07-2020,167,172,162,169.399994,169.215698,4611051
23-07-2020,168.350006,170.699997,165.399994,169.949997,169.765091,2199241
24-07-2020,167.399994,169.75,163.649994,168.75,168.566406,1801357
27-07-2020,168.649994,169.050003,163,165.949997,165.769455,1156539
28-07-2020,166.300003,174.899994,163.800003,173.550003,173.361176,4829045
29-07-2020,174,190.850006,172.050003,179.100006,178.905151,15392378
30-07-2020,179.199997,181.350006,173.25,175.050003,174.859558,3403335
31-07-2020,174,178.649994,172.100006,175.25,175.059326,2644457
03-08-2020,175.25,178.699997,171.199997,172.25,172.062592,2789132
04-08-2020,174,184,172.199997,182.100006,181.901886,4208453
05-08-2020,183,184.800003,178.5,179.600006,179.404602,4042372
06-08-2020,180.100006,188,177.5,185.949997,185.747681,6447296
07-08-2020,181.050003,195,180.100006,192.899994,192.690125,9386323
10-08-2020,192.899994,198.300003,192.350006,195.699997,195.487076,4627306
11-08-2020,196,199.800003,194.399994,195.850006,195.636932,2965963
12-08-2020,195.800003,200.75,190.199997,197.699997,197.484894,3352636
13-08-2020,198.899994,203.300003,197.75,200.75,200.531586,3552469
14-08-2020,202.399994,204.5,191.449997,196.199997,195.986542,6617104
17-08-2020,197.399994,201.649994,196.050003,197.800003,197.584793,3227005
18-08-2020,200,216.800003,199,213.699997,213.467499,13367091
19-08-2020,214.25,245.399994,214.25,239.550003,239.289383,19592028
20-08-2020,241.199997,245,230.399994,234,233.745407,9484513
21-08-2020,237.100006,244.5,231.100006,233.350006,233.09613,5797329
24-08-2020,236,253.850006,235,248.699997,248.429413,11878911
25-08-2020,252,322.399994,250,307.549988,307.215393,49264537
26-08-2020,299,302.799988,278.25,285.549988,285.239319,26717004
27-08-2020,284.899994,297.700012,283.700012,286.700012,286.388092,15748895
28-08-2020,289,295.649994,286.5,288.25,287.936401,7256271
31-08-2020,290,297.600006,270.25,279.549988,279.24585,15172187
01-09-2020,279.950012,287.049988,271.549988,281.100006,280.794189,5169176
02-09-2020,283,306,280.399994,293.049988,292.73114,17403674
03-09-2020,294.75,298.700012,287.649994,291.25,290.933105,9061697
04-09-2020,284,293.450012,280.100006,285.149994,284.839752,6719721
07-09-2020,285.149994,291.700012,282.049988,285.25,284.939667,5812023
08-09-2020,286,289.799988,273.549988,277.700012,277.397888,5660442
09-09-2020,276.899994,286.899994,274.399994,283.049988,282.742035,6661093
10-09-2020,287.649994,307.950012,285.899994,298.299988,297.975433,25430532
11-09-2020,299,303.649994,292.100006,296,295.677948,9743753
14-09-2020,301.799988,304,290.149994,293.149994,292.831055,6120182
15-09-2020,294.899994,298.700012,270,288.549988,288.236053,2552460
16-09-2020,292.700012,302.850006,290.100006,297.100006,296.776764,6159158
17-09-2020,295,300.799988,292.149994,293.700012,293.380463,2466000
18-09-2020,297.600006,299.700012,287.299988,291.549988,291.232788,2744172
21-09-2020,293,296.25,265,277.100006,276.798523,6459206
22-09-2020,278.25,283,257.5,280.399994,280.09491,12535965
23-09-2020,283.950012,296.25,278.450012,283.549988,283.241516,8864848
24-09-2020,277.950012,281.25,269.5,270.450012,270.155762,3689023
25-09-2020,275.899994,283.600006,275,280.299988,279.995026,7663618
28-09-2020,283.100006,302.049988,282.100006,295.700012,295.378296,5875621
29-09-2020,299.899994,307,292.149994,297.899994,297.575897,10246726
30-09-2020,300,304.700012,295.100006,297.100006,296.776764,5618023
01-10-2020,299.799988,311.950012,296,308.149994,307.814728,6914312
05-10-2020,311.5,334.5,307.350006,326.600006,326.244659,20009492
06-10-2020,329.399994,331.149994,320.299988,327.149994,326.794067,7705557
07-10-2020,325.149994,335.600006,323.25,330.100006,329.740875,8234005
08-10-2020,329,329.799988,310.5,316.25,315.905945,4125845
09-10-2020,318.799988,322.049988,310.5,313,312.659485,2468904
12-10-2020,315,322.700012,313,315.350006,315.006897,2556329
13-10-2020,315.5,316.799988,309.75,313.200012,312.859253,1454109
14-10-2020,312.950012,315.700012,310.049988,313.399994,313.059021,1517470
15-10-2020,315,325.850006,305.350006,307.100006,306.7659,4960658
16-10-2020,309.25,313.950012,305.350006,307,306.665985,1871531
19-10-2020,309.899994,319.25,309.350006,316.950012,316.605194,3329571
20-10-2020,315.299988,327.850006,313.5,321.899994,321.549774,7198907
21-10-2020,322,324.700012,306,312,311.660553,4998821
22-10-2020,311,314.799988,309,311.5,311.161102,2380993
23-10-2020,314,322.450012,313.299988,315.450012,315.106812,4159352
26-10-2020,318,318.700012,305.049988,307.399994,307.065552,4397393
27-10-2020,308,315.350006,303,314.049988,313.708313,3549135
28-10-2020,313.799988,320.799988,309.850006,318.850006,318.503082,3098009
29-10-2020,315.399994,332.350006,313.200012,328.899994,328.542145,6897070
30-10-2020,331.049988,347.5,329.649994,339.700012,339.330414,14205844
02-11-2020,339.100006,344.299988,333.049988,341.100006,340.728912,4272022
03-11-2020,344,349.600006,340.149994,344.799988,344.424835,4078834
04-11-2020,342.600006,359.5,337.5,351.850006,351.467194,9701398
05-11-2020,353,354.950012,345.25,352.75,352.366241,5361436
06-11-2020,352,353.850006,345.049988,352.100006,351.716949,3863486
09-11-2020,354,364.700012,351.850006,357.899994,357.51062,6278843
10-11-2020,358.100006,361.75,353.200012,359.5,359.108887,3590100
